survey_year,respondent_id,age_band,gender,ethnicity_raw,pcd_flag_raw,state,region,education_level,education_area,employment_status,sector,company_size_raw,manager_flag,current_role_raw,current_role,seniority,salary_band_raw,salary_lower_bound,salary_upper_bound,salary_midpoint,salary_open_ended,salary_anomaly_flag,data_experience_band,it_experience_band,current_work_model,ideal_work_model,rto_attitude_raw,source_file,ingestion_timestamp,pipeline_version,processing_timestamp
year_2,year_2_002069,25-29,FEMALE,Branca,Não,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,de 501 a 1.000,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,SENIOR,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 4 a 6 anos,de 3 a 4 anos,REMOTE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002070,40-44,MALE,Branca,Não,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,de 1.001 a 3.000,False,Outra Opção,OTHER,SENIOR,Acima de R$ 40.001/mês,40001.0,,,UPPER_OPEN,False,Mais de 10 anos,Mais de 10 anos,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002071,35-39,MALE,Branca,Não,SC,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Finanças ou Bancos,de 1.001 a 3.000,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 7 a 10 anos,de 5 a 6 anos,HYBRID_FIXED,HYBRID_FIXED,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002072,35-39,MALE,Amarela,Não,SP,Sudeste,Pós-graduação,Outras Engenharias,EMPLOYEE_CLT,Área de Consultoria,Acima de 3.000,False,Cientista de Dados/Data Scientist,DATA_SCIENTIST,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 1 a 2 anos,de 1 a 2 anos,HYBRID_FIXED,ON_SITE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002073,25-29,MALE,Branca,Não,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,EMPLOYEE_CLT,Área de Consultoria,Acima de 3.000,False,Analista de Negócios/Business Analyst,BUSINESS_ANALYST,MID,de R$ 6.001/mês a R$ 8.000/mês,6001.0,8000.0,7000.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,HYBRID_FLEXIBLE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002074,30-34,MALE,Parda,Não,BA,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Setor Imobiliário/ Construção Civil,Acima de 3.000,True,,UNKNOWN,UNKNOWN,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 7 a 10 anos,de 1 a 2 anos,REMOTE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002075,25-29,MALE,Parda,Não,CE,Nordeste,Estudante de Graduação,Outras Engenharias,EMPLOYEE_CLT,Varejo,de 101 a 500,False,Analista de Dados/Data Analyst,DATA_ANALYST,MID,de R$ 4.001/mês a R$ 6.000/mês,4001.0,6000.0,5000.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,ON_SITE,HYBRID_FLEXIBLE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002076,45-49,FEMALE,Parda,Não,DF,Centro-oeste,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,EMPLOYEE_CLT,Finanças ou Bancos,Acima de 3.000,False,Outra Opção,OTHER,SENIOR,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,HYBRID_FIXED,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002077,25-29,MALE,Branca,Não,SP,Sudeste,Mestrado,Outras Engenharias,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,Acima de 3.000,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,SENIOR,de R$ 30.001/mês a R$ 40.000/mês,30001.0,40000.0,35000.5,CLOSED,False,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002078,25-29,FEMALE,Branca,Não,SP,Sudeste,Graduação/Bacharelado,Outras Engenharias,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,de 1.001 a 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,MID,de R$ 6.001/mês a R$ 8.000/mês,6001.0,8000.0,7000.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002079,25-29,MALE,Parda,Não,GO,Centro-oeste,Graduação/Bacharelado,Outras Engenharias,INTERN,Setor Imobiliário/ Construção Civil,de 501 a 1.000,False,Outras Engenharias (não inclui dev),OTHER_ENGINEERING,JUNIOR,de R$ 1.001/mês a R$ 2.000/mês,1001.0,2000.0,1500.5,CLOSED,False,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,HYBRID_FIXED,ON_SITE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002080,30-34,MALE,Branca,Não,PR,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Educação,Acima de 3.000,False,Cientista de Dados/Data Scientist,DATA_SCIENTIST,SENIOR,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002081,35-39,MALE,Parda,Não,RJ,Sudeste,Pós-graduação,Outra opção,UNEMPLOYED_SEEKING,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002082,35-39,FEMALE,Branca,Não,SP,Sudeste,Pós-graduação,Outra opção,UNEMPLOYED_SEEKING,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002083,25-29,MALE,Branca,Não,RS,Sul,Mestrado,Química / Física,STUDENT_GRAD,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002084,25-29,MALE,Branca,Não,RS,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Finanças ou Bancos,Acima de 3.000,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,MID,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002085,30-34,MALE,Parda,Não,AM,Norte,Mestrado,Química / Física,CONTRACTOR_CNPJ,Marketing,de 11 a 50,False,Analista de Dados/Data Analyst,DATA_ANALYST,JUNIOR,de R$ 4.001/mês a R$ 6.000/mês,4001.0,6000.0,5000.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,HYBRID_FLEXIBLE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002086,30-34,FEMALE,Branca,Não,PE,Nordeste,Mestrado,Outras Engenharias,UNEMPLOYED_SEEKING,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002087,25-29,MALE,Branca,Não,PR,Sul,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Finanças ou Bancos,Acima de 3.000,False,Analista de BI/BI Analyst,BI_ANALYST,MID,de R$ 6.001/mês a R$ 8.000/mês,6001.0,8000.0,7000.5,CLOSED,False,de 1 a 2 anos,de 5 a 6 anos,ON_SITE,HYBRID_FLEXIBLE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002088,25-29,FEMALE,Branca,Não,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Finanças ou Bancos,Acima de 3.000,False,Cientista de Dados/Data Scientist,DATA_SCIENTIST,MID,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 3 a 4 anos,de 1 a 2 anos,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002089,30-34,MALE,Preta,Não,BA,Nordeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,STUDENT_UNDERGRAD,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002090,22-24,MALE,Branca,Não,MG,Sudeste,Graduação/Bacharelado,Outras Engenharias,EMPLOYEE_CLT,Setor Imobiliário/ Construção Civil,Acima de 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,JUNIOR,de R$ 4.001/mês a R$ 6.000/mês,4001.0,6000.0,5000.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002091,30-34,MALE,Branca,Não,MG,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Indústria,de 1.001 a 3.000,False,Analista de BI/BI Analyst,BI_ANALYST,SENIOR,de R$ 3.001/mês a R$ 4.000/mês,3001.0,4000.0,3500.5,CLOSED,False,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,ON_SITE,HYBRID_FIXED,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002092,40-44,MALE,Branca,Não,SC,Sul,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,CONTRACTOR_CNPJ,Tecnologia/Fábrica de Software,de 101 a 500,True,,UNKNOWN,UNKNOWN,de R$ 20.001/mês a R$ 25.000/mês,20001.0,25000.0,22500.5,CLOSED,False,de 3 a 4 anos,Menos de 1 ano,HYBRID_FIXED,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002093,25-29,MALE,Branca,Não,SP,Sudeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Finanças ou Bancos,de 1.001 a 3.000,False,Cientista de Dados/Data Scientist,DATA_SCIENTIST,MID,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 1 a 2 anos,de 3 a 4 anos,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002094,35-39,MALE,Branca,Não,SP,Sudeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,EMPLOYEE_CLT,Educação,de 1.001 a 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,SENIOR,de R$ 4.001/mês a R$ 6.000/mês,4001.0,6000.0,5000.5,CLOSED,False,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,HYBRID_FIXED,REMOTE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002095,45-49,MALE,Branca,Não,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Seguros ou Previdência,Acima de 3.000,True,,UNKNOWN,UNKNOWN,de R$ 30.001/mês a R$ 40.000/mês,30001.0,40000.0,35000.5,CLOSED,False,Mais de 10 anos,Menos de 1 ano,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002096,35-39,MALE,Prefiro não informar,Não,SC,Sul,Doutorado ou Phd,Economia/ Administração / Contabilidade / Finanças/ Negócios,EMPLOYEE_CLT,Filantropia/ONG's,de 101 a 500,True,,UNKNOWN,UNKNOWN,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,ON_SITE,HYBRID_FIXED,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002097,22-24,MALE,Branca,Não,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Varejo,Acima de 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,JUNIOR,de R$ 2.001/mês a R$ 3.000/mês,2001.0,3000.0,2500.5,CLOSED,False,de 1 a 2 anos,de 3 a 4 anos,HYBRID_FIXED,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002098,40-44,MALE,Branca,Não,RJ,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,UNEMPLOYED_SEEKING,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002099,30-34,FEMALE,Branca,Não,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,REMOTE_FOREIGN_COMPANY_BR,Finanças ou Bancos,Acima de 3.000,True,,UNKNOWN,UNKNOWN,de R$ 25.001/mês a R$ 30.000/mês,25001.0,30000.0,27500.5,CLOSED,False,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002100,35-39,MALE,Parda,Não,BA,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,CONTRACTOR_CNPJ,Área de Consultoria,de 11 a 50,False,Analytics Engineer,ANALYTICS_ENGINEER,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,Mais de 10 anos,de 3 a 4 anos,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002101,25-29,MALE,Branca,Não,SE,Nordeste,Graduação/Bacharelado,Outras Engenharias,EMPLOYEE_CLT,Varejo,de 11 a 50,False,Analista de Dados/Data Analyst,DATA_ANALYST,JUNIOR,de R$ 2.001/mês a R$ 3.000/mês,2001.0,3000.0,2500.5,CLOSED,False,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,ON_SITE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002102,35-39,MALE,Preta,Não,SP,Sudeste,Pós-graduação,Outras Engenharias,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,Acima de 3.000,False,Outra Opção,OTHER,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 1 a 2 anos,de 7 a 10 anos,HYBRID_FIXED,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002103,22-24,MALE,Parda,Não,CE,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,CONTRACTOR_CNPJ,Tecnologia/Fábrica de Software,de 11 a 50,True,,UNKNOWN,UNKNOWN,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 1 a 2 anos,de 1 a 2 anos,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002104,30-34,FEMALE,Parda,Não,DF,Centro-oeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,EMPLOYEE_CLT,Setor Público,Acima de 3.000,False,Cientista de Dados/Data Scientist,DATA_SCIENTIST,SENIOR,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,Mais de 10 anos,de 1 a 2 anos,HYBRID_FIXED,HYBRID_FIXED,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002105,40-44,MALE,Branca,Não,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Finanças ou Bancos,Acima de 3.000,True,,UNKNOWN,UNKNOWN,de R$ 25.001/mês a R$ 30.000/mês,25001.0,30000.0,27500.5,CLOSED,False,de 7 a 10 anos,Mais de 10 anos,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002106,25-29,FEMALE,Branca,Sim,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Internet/Ecommerce,Acima de 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 7 a 10 anos,de 1 a 2 anos,HYBRID_FIXED,HYBRID_FIXED,Vou aceitar e retornar ao modelo 100% presencial,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002107,30-34,FEMALE,Amarela,Não,SP,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,Acima de 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 4 a 6 anos,de 3 a 4 anos,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002108,55+,MALE,Branca,Prefiro não informar,SP,Sudeste,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,EMPLOYEE_CLT,Marketing,de 51 a 100,True,,UNKNOWN,UNKNOWN,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,Mais de 10 anos,Mais de 10 anos,HYBRID_FIXED,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002109,35-39,MALE,Branca,Não,SP,Sudeste,Mestrado,Ciências Sociais,ACADEMIC_RESEARCHER,,,,,UNKNOWN,UNKNOWN,,,,,,False,,,UNKNOWN,UNKNOWN,,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002110,17-21,MALE,Preta,Não,SP,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Outra Opção,de 101 a 500,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,MID,de R$ 6.001/mês a R$ 8.000/mês,6001.0,8000.0,7000.5,CLOSED,False,de 1 a 2 anos,Menos de 1 ano,HYBRID_FLEXIBLE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002111,35-39,MALE,Branca,Não,SP,Sudeste,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,EMPLOYEE_CLT,Internet/Ecommerce,Acima de 3.000,False,Analista de Dados/Data Analyst,DATA_ANALYST,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002112,22-24,MALE,Branca,Não,MG,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,EMPLOYEE_CLT,Tecnologia/Fábrica de Software,Acima de 3.000,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,SENIOR,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,de 1 a 2 anos,de 3 a 4 anos,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002113,35-39,MALE,Branca,Não,RS,Sul,Mestrado,Outras Engenharias,EMPLOYEE_CLT,Educação,de 101 a 500,False,Analista de Dados/Data Analyst,DATA_ANALYST,SENIOR,de R$ 12.001/mês a R$ 16.000/mês,12001.0,16000.0,14000.5,CLOSED,False,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,REMOTE,HYBRID_FLEXIBLE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002114,45-49,MALE,Parda,Não,GO,Centro-oeste,Pós-graduação,Outras Engenharias,EMPLOYEE_CLT,Setor Público,Acima de 3.000,False,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,DATA_ENGINEER_OR_ARCHITECT,SENIOR,de R$ 20.001/mês a R$ 25.000/mês,20001.0,25000.0,22500.5,CLOSED,False,Mais de 10 anos,Mais de 10 anos,REMOTE,REMOTE,Vou procurar outra oportunidade no modelo híbrido ou remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
year_2,year_2_002115,35-39,MALE,Branca,Não,BA,Nordeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,PUBLIC_SERVANT,Setor Público,Acima de 3.000,False,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,SOFTWARE_ENGINEER_OR_IT_ANALYST,MID,de R$ 8.001/mês a R$ 12.000/mês,8001.0,12000.0,10000.5,CLOSED,False,Menos de 1 ano,de 7 a 10 anos,HYBRID_FIXED,REMOTE,Vou procurar outra oportunidade no modelo 100% remoto,data_2023-2024.csv,2026-09-02T21:57:26.272530+00:00,v1,2026-09-02T21:57:30.678222+00:00
