position,source_column,dtype,non_null_count,missing_percentage,unique_count
282,"""('P6_e ', 'Sua organização possui um Data Warehouse?')""",float64,909,82.82637445682978,2
283,"""('P6_f ', 'Qual tecnologia utilizada como plataforma do Data Warehouse?')""",object,739,86.03816361231816,10
284,"""('P6_g ', 'Quais as ferramentas de gestão de Qualidade de dados, Metadados e catálogo de dados você utiliza no trabalho?')""",object,555,89.5144530511997,13
285,"""('P6_h ', 'Em qual das opções abaixo você gasta a maior parte do seu tempo?')""",object,912,82.76969582467409,59
286,"""('P6_h_1 ', 'Desenvolvendo pipelines de dados utilizando linguagens de programação como Python, Scala, Java etc.')""",float64,912,82.76969582467409,2
287,"""('P6_h_2 ', 'Realizando construções de ETL's em ferramentas como Pentaho, Talend, Dataflow etc.')""",float64,912,82.76969582467409,2
288,"""('P6_h_3 ', 'Criando consultas através da linguagem SQL para exportar informações e compartilhar com as áreas de negócio.')""",float64,912,82.76969582467409,2
289,"""('P6_h_4 ', 'Atuando na integração de diferentes fontes de dados através de plataformas proprietárias como Stitch Data, Fivetran etc.')""",float64,912,82.76969582467409,2
290,"""('P6_h_5 ', 'Modelando soluções de arquitetura de dados, criando componentes de ingestão de dados, transformação e recuperação da informação.')""",float64,912,82.76969582467409,2
291,"""('P6_h_6 ', 'Desenvolvendo/cuidando da manutenção de repositórios de dados baseados em streaming de eventos como Data Lakes e Data Lakehouses.')""",float64,912,82.76969582467409,2
292,"""('P6_h_7 ', 'Atuando na modelagem dos dados, com o objetivo de criar conjuntos de dados como Data Warehouses, Data Marts etc.')""",float64,912,82.76969582467409,2
293,"""('P6_h_8 ', 'Cuidando da qualidade dos dados, metadados e dicionário de dados.')""",float64,912,82.76969582467409,2
294,"""('P6_h_9 ', 'Nenhuma das opções listadas refletem meu dia a dia.')""",float64,912,82.76969582467409,2
295,"""('P7_1 ', 'Quais das opções abaixo fazem parte da sua rotina no trabalho atual com análise de dados?')""",object,1795,66.08728509351974,415
296,"""('P7_a_1 ', 'Processo e analiso dados utilizando linguagens de programação como Python, R etc.')""",float64,1795,66.08728509351974,2
297,"""('P7_a_2 ', 'Realizo construções de dashboards em ferramentas de BI como PowerBI, Tableau, Looker, Qlik etc.')""",float64,1795,66.08728509351974,2
298,"""('P7_a_3 ', 'Crio consultas através da linguagem SQL para exportar informações e compartilhar com as áreas de negócio.')""",float64,1795,66.08728509351974,2
299,"""('P7_a_4 ', 'Utilizo API's para extrair dados e complementar minhas análises.')""",float64,1795,66.08728509351974,2
300,"""('P7_a_5 ', 'Realizo experimentos e estudos utilizando metodologias estatísticas como teste de hipótese, modelos de regressão etc.')""",float64,1795,66.08728509351974,2
301,"""('P7_a_6 ', 'Desenvolvo/cuido da manutenção de ETL's utilizando tecnologias como Talend, Pentaho, Airflow, Dataflow etc.')""",float64,1795,66.08728509351974,2
302,"""('P7_a_7 ', 'Atuo na modelagem dos dados, com o objetivo de criar conjuntos de dados, Data Warehouses, Data Marts etc.')""",float64,1795,66.08728509351974,2
303,"""('P7_a_8 ', 'Desenvolvo/cuido da manutenção de planilhas para atender as áreas de negócio.')""",float64,1795,66.08728509351974,2
304,"""('P7_a_9 ', 'Utilizo ferramentas avançadas de estatística como SASS, PSS, Stata etc')""",float64,1795,66.08728509351974,2
305,"""('P7_a_10 ', 'Nenhuma das opções listadas refletem meu dia a dia.')""",float64,1795,66.08728509351974,2
306,"""('P7_b ', 'Quais as ferramentas/tecnologias de ETL que você utiliza no trabalho como Data Analyst?')""",object,1795,66.08728509351974,372
307,"""('P7_b_1 ', 'Scripts Python')""",float64,1795,66.08728509351974,2
308,"""('P7_b_2 ', 'SQL & Stored Procedures')""",float64,1795,66.08728509351974,2
309,"""('P7_b_3 ', 'Apache Airflow')""",float64,1795,66.08728509351974,2
310,"""('P7_b_4 ', 'Apache NiFi')""",float64,1795,66.08728509351974,2
311,"""('P7_b_5 ', 'Luigi')""",float64,1795,66.08728509351974,2
312,"""('P7_b_6 ', 'AWS Glue')""",float64,1795,66.08728509351974,2
313,"""('P7_b_7 ', 'Talend')""",float64,1795,66.08728509351974,2
314,"""('P7_b_8 ', 'Pentaho')""",float64,1795,66.08728509351974,2
315,"""('P7_b_9 ', 'Alteryx')""",float64,1795,66.08728509351974,2
316,"""('P7_b_10 ', 'Stitch')""",float64,1795,66.08728509351974,2
317,"""('P7_b_11 ', 'Fivetran')""",float64,1795,66.08728509351974,2
318,"""('P7_b_12 ', 'Google Dataflow')""",float64,1795,66.08728509351974,2
319,"""('P7_b_13 ', 'Oracle Data Integrator')""",float64,1795,66.08728509351974,2
320,"""('P7_b_14 ', 'IBM DataStage')""",float64,1795,66.08728509351974,2
321,"""('P7_b_15 ', 'SAP BW ETL')""",float64,1795,66.08728509351974,2
322,"""('P7_b_16 ', 'SQL Server Integration Services (SSIS)')""",float64,1795,66.08728509351974,2
323,"""('P7_b_17 ', 'SAS Data Integration')""",float64,1795,66.08728509351974,2
324,"""('P7_b_18 ', 'Qlik Sense')""",float64,1795,66.08728509351974,2
325,"""('P7_b_19 ', 'Knime')""",float64,1795,66.08728509351974,2
326,"""('P7_b_20 ', 'Databricks')""",float64,1795,66.08728509351974,2
327,"""('P7_b_21 ', 'Não utilizo ferramentas de ETL')""",float64,1795,66.08728509351974,2
328,"""('P7_c ', 'Sua empresa utiliza alguma das ferramentas listadas para dar mais autonomia em análise de dados para as áreas de negócio?')""",object,1795,66.08728509351974,32
329,"""('P7_c_1 ', 'Ferramentas de AutoML como H2O.ai, Data Robot, BigML etc.')""",float64,1795,66.08728509351974,2
330,"'(\'P7_c_2 \', \'""""Point and Click"""" Analytics como Alteryx, Knime, Rapidminer etc.\')'",float64,1795,66.08728509351974,2
331,"""('P7_c_3 ', 'Product metricts & Insights como Mixpanel, Amplitude, Adobe Analytics.')""",float64,1795,66.08728509351974,2
332,"""('P7_c_4 ', 'Ferramentas de análise dentro de ferramentas de CRM como Salesforce Einstein Anaytics ou Zendesk dashboards.')""",float64,1795,66.08728509351974,2
333,"""('P7_c_5 ', 'Minha empresa não utiliza essas ferramentas.')""",float64,1795,66.08728509351974,2
334,"""('P7_c_6 ', 'Não sei informar.')""",float64,1795,66.08728509351974,2
335,"""('P7_d ', 'Em qual das opções abaixo você gasta a maior parte do seu tempo de trabalho?')""",object,1795,66.08728509351974,66
336,"""('P7_d_1 ', 'Processando e analisando dados utilizando linguagens de programação como Python, R etc.')""",float64,1795,66.08728509351974,2
337,"""('P7_d_2 ', 'Realizando construções de dashboards em ferramentas de BI como PowerBI, Tableau, Looker, Qlik etc.')""",float64,1795,66.08728509351974,2
338,"""('P7_d_3 ', 'Criando consultas através da linguagem SQL para exportar informações e compartilhar com as áreas de negócio.')""",float64,1795,66.08728509351974,2
339,"""('P7_d_4 ', 'Utilizando API's para extrair dados e complementar minhas análises.')""",float64,1795,66.08728509351974,2
340,"""('P7_d_5 ', 'Realizando experimentos e estudos utilizando metodologias estatísticas como teste de hipótese, modelos de regressão etc.')""",float64,1795,66.08728509351974,2
341,"""('P7_d_6 ', 'Desenvolvendo/cuidando da manutenção de ETL's utilizando tecnologias como Talend, Pentaho, Airflow, Dataflow etc.')""",float64,1795,66.08728509351974,2
342,"""('P7_d_7 ', 'Atuando na modelagem dos dados, com o objetivo de criar conjuntos de dados, Data Warehouses, Data Marts etc.')""",float64,1795,66.08728509351974,2
343,"""('P7_d_8 ', 'Desenvolvendo/cuidando da manutenção de planilhas do Excel ou Google Sheets para atender as áreas de negócio.')""",float64,1795,66.08728509351974,2
344,"""('P7_d_9 ', 'Utilizando ferramentas avançadas de estatística como SAS, SPSS, Stata etc, para realizar análises.')""",float64,1795,66.08728509351974,2
345,"""('P7_d_10 ', 'Nenhuma das opções listadas refletem meu dia a dia.')""",float64,1795,66.08728509351974,2
346,"""('P8_a ', 'Quais das opções abaixo fazem parte da sua rotina no trabalho atual com ciência de dados?')""",object,748,85.86812771585113,438
347,"""('P8_a_1 ', 'Estudos Ad-hoc com o objetivo de confirmar hipóteses, realizar modelos preditivos, forecasts, análise de cluster para resolver problemas pontuais e responder perguntas das áreas de negócio.')""",float64,748,85.86812771585113,2
348,"""('P8_a_2 ', 'Sou responsável pela coleta e limpeza dos dados que uso para análise e modelagem.')""",float64,748,85.86812771585113,2
349,"""('P8_a_3 ', 'Sou responsável por entrar em contato com os times de negócio para definição do problema, identificar a solução e apresentação de resultados.')""",float64,748,85.86812771585113,2
350,"""('P8_a_4 ', 'Desenvolvo modelos de Machine Learning com o objetivo de colocar em produção em sistemas (produtos de dados).')""",float64,748,85.86812771585113,2
351,"""('P8_a_5 ', 'Sou responsável por colocar modelos em produção, criar os pipelines de dados, APIs de consumo e monitoramento.')""",float64,748,85.86812771585113,2
352,"""('P8_a_6 ', 'Cuido da manutenção de modelos de Machine Learning já em produção, atuando no monitoramento, ajustes e refatoração quando necessário.')""",float64,748,85.86812771585113,2
353,"""('P8_a_7 ', 'Realizo construções de dashboards em ferramentas de BI como PowerBI, Tableau, Looker, Qlik, etc')""",float64,748,85.86812771585113,2
354,"""('P8_a_8 ', 'Utilizo ferramentas avançadas de estatística como SAS, SPSS, Stata etc, para realizar análises estatísticas e ajustar modelos.')""",float64,748,85.86812771585113,2
355,"""('P8_a_9 ', 'Crio e dou manutenção em ETLs, DAGs e automações de pipelines de dados.')""",float64,748,85.86812771585113,2
356,"""('P8_a_10 ', 'Crio e gerencio soluções de Feature Store e cultura de MLOps.')""",float64,748,85.86812771585113,2
357,"""('P8_a_11 ', 'Sou responsável por criar e manter a infra que meus modelos e soluções rodam (clusters, servidores, API, containers, etc.)')""",float64,748,85.86812771585113,2
358,"""('P8_a_12 ', 'Treino e aplico LLM's para solucionar problemas de negócio.')""",float64,748,85.86812771585113,2
359,"""('P8_b ', 'Quais as técnicas e métodos listados abaixo você costuma utilizar no trabalho?')""",object,748,85.86812771585113,470
360,"""('P8_b_1 ', 'Utilizo modelos de regressão (linear, logística, GLM)')""",float64,748,85.86812771585113,2
361,"""('P8_b_2 ', 'Utilizo redes neurais ou modelos baseados em árvore para criar modelos de classificação')""",float64,748,85.86812771585113,2
362,"""('P8_b_3 ', 'Desenvolvo sistemas de recomendação (RecSys)')""",float64,748,85.86812771585113,2
363,"""('P8_b_4 ', 'Utilizo métodos estatísticos Bayesianos para analisar dados')""",float64,748,85.86812771585113,2
364,"""('P8_b_5 ', 'Utilizo técnicas de NLP (Natural Language Processing) para análisar dados não-estruturados')""",float64,748,85.86812771585113,2
365,"""('P8_b_6 ', 'Utilizo métodos estatísticos clássicos (Testes de hipótese, análise multivariada, sobrevivência, dados longitudinais, inferência estatistica) para analisar dados')""",float64,748,85.86812771585113,2
366,"""('P8_b_7 ', 'Utilizo cadeias de Markov ou HMM's para realizar análises de dados')""",float64,748,85.86812771585113,2
367,"""('P8_b_8 ', 'Desenvolvo técnicas de Clusterização (K-means, Spectral, DBScan etc)')""",float64,748,85.86812771585113,2
368,"""('P8_b_9 ', 'Realizo previsões através de modelos de Séries Temporais (Time Series)')""",float64,748,85.86812771585113,2
369,"""('P8_b_10 ', 'Utilizo modelos de Reinforcement Learning (aprendizado por reforço)')""",float64,748,85.86812771585113,2
370,"""('P8_b_11 ', 'Utilizo modelos de Machine Learning para detecção de fraude')""",float64,748,85.86812771585113,2
371,"""('P8_b_12 ', 'Utilizo métodos de Visão Computacional')""",float64,748,85.86812771585113,2
372,"""('P8_b_13 ', 'Utilizo modelos de Detecção de Churn')""",float64,748,85.86812771585113,2
373,"""('P8_b_14 ', 'Utilizo LLM's para solucionar problemas de negócio')""",float64,748,85.86812771585113,2
374,"""('P8_3 ', 'Quais dessas tecnologias fazem parte do seu dia a dia como cientista de dados?')""",object,748,85.86812771585113,403
375,"""('P8_c_1 ', 'Ferramentas de BI (PowerBI, Looker, Tableau, Qlik etc)')""",float64,748,85.86812771585113,2
376,"""('P8_c_2 ', 'Planilhas (Excel, Google Sheets etc)')""",float64,748,85.86812771585113,2
377,"""('P8_c_3 ', 'Ambientes de desenvolvimento local (R-studio, JupyterLab, Anaconda)')""",float64,748,85.86812771585113,2
378,"""('P8_c_4 ', 'Ambientes de desenvolvimento na nuvem (Google Colab, AWS Sagemaker, Kaggle Notebooks etc)')""",float64,748,85.86812771585113,2
379,"""('P8_c_5 ', 'Ferramentas de AutoML (Datarobot, H2O, Auto-Keras etc)')""",float64,748,85.86812771585113,2
380,"""('P8_c_6 ', 'Ferramentas de ETL (Apache Airflow, NiFi, Stitch, Fivetran, Pentaho etc)')""",float64,748,85.86812771585113,2
381,"""('P8_c_7 ', 'Plataformas de Machine Learning (TensorFlow, Azure Machine Learning, Kubeflow etc)')""",float64,748,85.86812771585113,2
382,"""('P8_c_8 ', 'Feature Store (Feast, Hopsworks, AWS Feature Store, Databricks Feature Store etc)')""",float64,748,85.86812771585113,2
383,"""('P8_c_9 ', 'Sistemas de controle de versão (Github, DVC, Neptune, Gitlab etc)')""",float64,748,85.86812771585113,2
384,"""('P8_c_10 ', 'Plataformas de Data Apps (Streamlit, Shiny, Plotly Dash etc)')""",float64,748,85.86812771585113,2
385,"""('P8_c_11 ', 'Ferramentas de estatística avançada como SPSS, SAS, etc.')""",float64,748,85.86812771585113,2
386,"""('P8_d ', 'Em qual das opções abaixo você gasta a maior parte do seu tempo no trabalho?')""",object,748,85.86812771585113,87
387,"""('P8_d_1 ', 'Estudos Ad-hoc com o objetivo de confirmar hipóteses, realizar modelos preditivos, forecasts, análise de cluster para resolver problemas pontuais e responder perguntas das áreas de negócio.')""",float64,748,85.86812771585113,2
388,"""('P8_d_2 ', 'Coletando e limpando os dados que uso para análise e modelagem.')""",float64,748,85.86812771585113,2
389,"""('P8_d_3 ', 'Entrando em contato com os times de negócio para definição do problema, identificar a solução e apresentação de resultados.')""",float64,748,85.86812771585113,2
390,"""('P8_d_4 ', 'Desenvolvendo modelos de Machine Learning com o objetivo de colocar em produção em sistemas (produtos de dados).')""",float64,748,85.86812771585113,2
391,"""('P8_d_5 ', 'Colocando modelos em produção, criando os pipelines de dados, APIs de consumo e monitoramento.')""",float64,748,85.86812771585113,2
392,"""('P8_d_6 ', 'Cuidando da manutenção de modelos de Machine Learning já em produção, atuando no monitoramento, ajustes e refatoração quando necessário.')""",float64,748,85.86812771585113,2
393,"""('P8_d_7 ', 'Realizando construções de dashboards em ferramentas de BI como PowerBI, Tableau, Looker, Qlik, etc.')""",float64,748,85.86812771585113,2
394,"""('P8_d_8 ', 'Utilizando ferramentas avançadas de estatística como SAS, SPSS, Stata etc, para realizar análises.')""",float64,748,85.86812771585113,2
395,"""('P8_d_9 ', 'Criando e dando manutenção em ETLs, DAGs e automações de pipelines de dados.')""",float64,748,85.86812771585113,2
396,"""('P8_d_10 ', 'Criando e gerenciando soluções de Feature Store e cultura de MLOps.')""",float64,748,85.86812771585113,2
397,"""('P8_d_11 ', 'Criando e mantendo a infra que meus modelos e soluções rodam (clusters, servidores, API, containers, etc.)')""",float64,748,85.86812771585113,2
398,"""('P8_d_12 ', 'Treinando e aplicando LLM's para solucionar problemas de negócio.')""",float64,748,85.86812771585113,2
